contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_596125	27314	Yes	7429	28	2	16	Low-quality	Genome-fragment	16.23	HMM-based (lower-bound)	72.8	1.0	
k141_596126	31134	Yes	1639	25	3	17	Low-quality	Genome-fragment	3.49	HMM-based (lower-bound)	94.74	1.0	
k141_153407	25414	No	NA	44	4	1	Low-quality	Genome-fragment	14.04	AAI-based (medium-confidence)	0.0	1.0	
k141_153406	17191	No	NA	24	3	1	Low-quality	Genome-fragment	7.93	AAI-based (medium-confidence)	0.0	1.0	
k141_292024	78111	No	NA	93	14	2	Medium-quality	Genome-fragment	75.78	AAI-based (medium-confidence)	0.0	1.0	
k141_292022	30749	No	NA	28	2	1	Low-quality	Genome-fragment	27.43	AAI-based (medium-confidence)	0.0	1.0	
k141_1168077	43619	No	NA	70	11	4	High-quality	High-quality	92.03	AAI-based (medium-confidence)	0.0	1.0	
k141_1168076	5730	No	NA	12	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1084256	16326	No	NA	34	6	1	Low-quality	Genome-fragment	7.96	AAI-based (high-confidence)	0.0	1.0	
k141_497465	11561	No	NA	15	0	0	Low-quality	Genome-fragment	7.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_70023	9314	No	NA	8	0	3	Low-quality	Genome-fragment	12.42	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_252787	42689	No	NA	45	1	20	Low-quality	Genome-fragment	29.13	AAI-based (medium-confidence)	0.0	1.0	
k141_336038	22610	Yes	13774	35	5	5	Low-quality	Genome-fragment	17.28	HMM-based (lower-bound)	39.08	1.0	
k141_628553	5853	Yes	715	6	1	2	Low-quality	Genome-fragment	0.39	HMM-based (lower-bound)	87.78	1.0	
k141_818656	23754	Yes	6365	21	2	5	Low-quality	Genome-fragment	12.39	HMM-based (lower-bound)	73.2	1.0	
k141_710763	15227	No	NA	11	2	0	Low-quality	Genome-fragment	38.37	AAI-based (medium-confidence)	0.0	1.0	
k141_710764	13491	No	NA	22	4	0	Low-quality	Genome-fragment	34.87	AAI-based (high-confidence)	0.0	1.0	
k141_710762	5041	No	NA	13	1	0	Low-quality	Genome-fragment	9.91	AAI-based (medium-confidence)	0.0	1.0	
k141_237405	8190	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_237403	33289	No	NA	71	10	0	Low-quality	Genome-fragment	41.82	HMM-based (lower-bound)	0.0	1.0	
k141_237404	17386	No	NA	8	1	0	Low-quality	Genome-fragment	34.99	HMM-based (lower-bound)	0.0	1.0	
k141_1168074	13083	No	NA	21	4	1	Low-quality	Genome-fragment	10.07	HMM-based (lower-bound)	0.0	1.0	
k141_1168075	11379	No	NA	12	6	1	Low-quality	Genome-fragment	15.58	HMM-based (lower-bound)	0.0	1.0	
k141_864618	18315	No	NA	33	4	0	Medium-quality	Genome-fragment	54.81	AAI-based (high-confidence)	0.0	1.0	
k141_864619	5499	No	NA	7	0	2	Low-quality	Genome-fragment	12.78	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_336564	11634	No	NA	24	4	0	Low-quality	Genome-fragment	34.3	AAI-based (medium-confidence)	0.0	1.0	
k141_336563	7105	No	NA	11	1	0	Low-quality	Genome-fragment	18.6	AAI-based (medium-confidence)	0.0	1.0	
k141_17313	11122	No	NA	16	1	1	Low-quality	Genome-fragment	22.16	AAI-based (high-confidence)	0.0	1.0	
k141_17311	28629	No	NA	47	15	0	Medium-quality	Genome-fragment	57.43	AAI-based (high-confidence)	0.0	1.0	
k141_1012317	19971	No	NA	24	4	0	Low-quality	Genome-fragment	23.25	AAI-based (medium-confidence)	0.0	1.0	
k141_248272	50137	No	NA	95	7	4	Medium-quality	Genome-fragment	58.43	AAI-based (medium-confidence)	0.0	1.0	
k141_98922	12255	No	NA	12	1	0	Low-quality	Genome-fragment	31.12	AAI-based (medium-confidence)	0.0	1.0	
k141_98921	7764	No	NA	6	2	0	Low-quality	Genome-fragment	17.65	AAI-based (medium-confidence)	0.0	1.0	
k141_1059933	8937	No	NA	16	4	0	Low-quality	Genome-fragment	23.16	AAI-based (medium-confidence)	0.0	1.0	
k141_327891	6502	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_528659	12159	Yes	6658	13	2	5	Low-quality	Genome-fragment	15.84	AAI-based (high-confidence)	45.24	1.0	
k141_742654	8484	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_979213	10588	No	NA	13	4	0	Low-quality	Genome-fragment	18.66	AAI-based (medium-confidence)	0.0	1.0	
k141_979214	5334	No	NA	4	4	0	Low-quality	Genome-fragment	13.68	AAI-based (medium-confidence)	0.0	1.0	
k141_85844	7353	No	NA	12	5	0	Low-quality	Genome-fragment	18.57	AAI-based (medium-confidence)	0.0	1.0	
k141_993125	59621	Yes	48321	74	21	5	Medium-quality	Genome-fragment	74.1	HMM-based (lower-bound)	18.95	1.0	
k141_742653	5450	Yes	3745	10	1	3	Low-quality	Genome-fragment	8.53	AAI-based (medium-confidence)	31.28	1.0	
k141_237909	8108	No	NA	13	2	0	Low-quality	Genome-fragment	18.02	AAI-based (medium-confidence)	0.0	1.0	
k141_659259	54856	No	NA	73	21	1	Medium-quality	Genome-fragment	55.29	AAI-based (medium-confidence)	0.0	1.0	
k141_659260	31707	No	NA	59	11	0	Low-quality	Genome-fragment	28.72	AAI-based (medium-confidence)	0.0	1.0	
k141_153412	44759	No	NA	52	7	3	Low-quality	Genome-fragment	37.1	AAI-based (medium-confidence)	0.0	1.0	
k141_844848	9610	No	NA	9	2	0	Low-quality	Genome-fragment	5.23	HMM-based (lower-bound)	0.0	1.0	
k141_844847	19741	Yes	6054	29	3	10	Low-quality	Genome-fragment	4.96	HMM-based (lower-bound)	69.33	1.0	
k141_1021329	115856	No	NA	148	35	2	Medium-quality	Genome-fragment	74.39	AAI-based (medium-confidence)	0.0	1.0	
k141_1021328	18751	No	NA	27	5	2	Low-quality	Genome-fragment	12.04	AAI-based (medium-confidence)	0.0	1.0	
k141_1138765	25841	No	NA	17	2	1	Low-quality	Genome-fragment	34.79	AAI-based (high-confidence)	0.0	1.0	
k141_1138763	9804	No	NA	21	0	0	Low-quality	Genome-fragment	14.04	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_375910	8064	No	NA	9	1	0	Low-quality	Genome-fragment	11.73	AAI-based (medium-confidence)	0.0	1.0	
k141_686848	5503	No	NA	10	2	0	Low-quality	Genome-fragment	13.3	AAI-based (high-confidence)	0.0	1.0	
k141_686849	7004	No	NA	8	5	0	Low-quality	Genome-fragment	16.31	AAI-based (high-confidence)	0.0	1.0	
k141_199099	26500	No	NA	42	11	0	Medium-quality	Genome-fragment	68.38	AAI-based (medium-confidence)	0.0	1.0	
k141_199098	15025	No	NA	14	1	1	Low-quality	Genome-fragment	16.05	HMM-based (lower-bound)	0.0	1.0	
k141_276142	12237	No	NA	14	9	0	Low-quality	Genome-fragment	35.68	AAI-based (medium-confidence)	0.0	1.0	
k141_276141	15953	No	NA	21	2	1	Low-quality	Genome-fragment	40.45	AAI-based (medium-confidence)	0.0	1.0	
k141_276140	6882	No	NA	13	3	0	Low-quality	Genome-fragment	7.3	HMM-based (lower-bound)	0.0	1.0	
k141_335306	29731	No	NA	25	3	0	Medium-quality	Genome-fragment	75.26	AAI-based (medium-confidence)	0.0	1.0	
k141_335305	10809	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_186892	92966	Yes	24554	105	19	50	Low-quality	Genome-fragment	44.65	HMM-based (lower-bound)	73.59	1.0	
k141_483484	5239	Yes	2567	10	2	3	Low-quality	Genome-fragment	6.53	AAI-based (medium-confidence)	51.0	1.0	
k141_845669	7003	No	NA	19	2	0	Low-quality	Genome-fragment	3.55	HMM-based (lower-bound)	0.0	1.0	
k141_845668	8522	No	NA	12	2	0	Low-quality	Genome-fragment	4.72	HMM-based (lower-bound)	0.0	1.0	
k141_61613	34452	Yes	20755	32	10	7	Low-quality	Genome-fragment	15.2	AAI-based (high-confidence)	39.76	1.0	
k141_61611	20083	No	NA	50	3	0	Low-quality	Genome-fragment	13.49	AAI-based (high-confidence)	0.0	1.0	
k141_61612	102675	No	NA	128	21	7	Medium-quality	Genome-fragment	73.0	AAI-based (medium-confidence)	0.0	1.0	
k141_108879	5924	No	NA	9	5	0	Low-quality	Genome-fragment	15.27	AAI-based (high-confidence)	0.0	1.0	
k141_389708	6294	No	NA	7	2	0	Low-quality	Genome-fragment	14.77	AAI-based (high-confidence)	0.0	1.0	
k141_416329	11362	No	NA	15	7	0	Low-quality	Genome-fragment	28.84	AAI-based (medium-confidence)	0.0	1.0	
k141_482240	12008	No	NA	12	0	0	Low-quality	Genome-fragment	26.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_904539	5345	No	NA	8	3	0	Low-quality	Genome-fragment	12.22	AAI-based (medium-confidence)	0.0	1.0	
k141_102092	70869	No	NA	58	10	2	Medium-quality	Genome-fragment	69.22	AAI-based (high-confidence)	0.0	1.0	
k141_102091	11641	No	NA	18	2	0	Low-quality	Genome-fragment	11.34	AAI-based (high-confidence)	0.0	1.0	
k141_389149	13903	No	NA	18	0	1	Low-quality	Genome-fragment	25.08	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_71355	8694	No	NA	13	2	0	Low-quality	Genome-fragment	9.73	AAI-based (medium-confidence)	0.0	1.0	
k141_346106	14060	No	NA	27	5	0	Low-quality	Genome-fragment	29.9	AAI-based (medium-confidence)	0.0	1.0	
k141_346107	29515	No	NA	42	14	0	Medium-quality	Genome-fragment	62.81	AAI-based (high-confidence)	0.0	1.0	
k141_120855	6846	No	NA	8	1	0	Low-quality	Genome-fragment	3.02	HMM-based (lower-bound)	0.0	1.0	
k141_279007	22325	No	NA	24	2	0	Low-quality	Genome-fragment	5.89	AAI-based (medium-confidence)	0.0	1.0	
k141_279006	35963	No	NA	34	1	1	Low-quality	Genome-fragment	9.86	AAI-based (medium-confidence)	0.0	1.0	
k141_404973	12658	No	NA	18	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_693949	8185	No	NA	6	2	0	Low-quality	Genome-fragment	9.57	AAI-based (high-confidence)	0.0	1.0	
k141_1090205	7564	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_84423	11379	No	NA	16	6	0	Low-quality	Genome-fragment	25.35	AAI-based (medium-confidence)	0.0	1.0	
k141_84424	6162	No	NA	8	2	1	Low-quality	Genome-fragment	12.65	AAI-based (high-confidence)	0.0	1.0	
k141_629453	16803	No	NA	24	2	1	Low-quality	Genome-fragment	15.91	AAI-based (medium-confidence)	0.0	1.0	
k141_629455	14865	No	NA	15	5	0	Low-quality	Genome-fragment	14.15	AAI-based (medium-confidence)	0.0	1.0	
k141_629454	7817	No	NA	8	4	0	Low-quality	Genome-fragment	7.64	AAI-based (high-confidence)	0.0	1.0	
k141_1057743	5894	No	NA	20	1	1	Low-quality	Genome-fragment	3.36	HMM-based (lower-bound)	0.0	1.0	
k141_180325	8629	No	NA	24	1	1	Low-quality	Genome-fragment	17.66	AAI-based (medium-confidence)	0.0	1.0	
k141_516675	8293	No	NA	11	6	0	Low-quality	Genome-fragment	23.91	AAI-based (medium-confidence)	0.0	1.0	
k141_849035	11960	No	NA	15	4	0	Low-quality	Genome-fragment	36.84	AAI-based (medium-confidence)	0.0	1.0	
k141_1168083	36481	No	NA	48	15	2	Medium-quality	Genome-fragment	64.11	AAI-based (medium-confidence)	0.0	1.0	
k141_1168084	18541	No	NA	27	2	1	Low-quality	Genome-fragment	32.64	AAI-based (high-confidence)	0.0	1.0	
k141_624714	11160	No	NA	16	0	0	Low-quality	Genome-fragment	5.68	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_624712	5922	No	NA	9	0	0	Low-quality	Genome-fragment	3.01	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_474011	16543	No	NA	25	1	0	Low-quality	Genome-fragment	8.3	AAI-based (medium-confidence)	0.0	1.0	
k141_479410	9273	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_265394	14248	No	NA	12	1	0	Low-quality	Genome-fragment	7.71	AAI-based (medium-confidence)	0.0	1.0	
k141_265393	5666	No	NA	7	0	0	Low-quality	Genome-fragment	3.1	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_1168069	15490	No	NA	8	4	0	Low-quality	Genome-fragment	24.92	AAI-based (medium-confidence)	0.0	1.0	
k141_1168068	15717	No	NA	18	15	0	Low-quality	Genome-fragment	25.8	AAI-based (high-confidence)	0.0	1.0	
k141_243247	30961	No	NA	31	17	0	Medium-quality	Genome-fragment	50.44	AAI-based (medium-confidence)	0.0	1.0	
k141_243246	31541	No	NA	57	11	1	Medium-quality	Genome-fragment	52.34	AAI-based (medium-confidence)	0.0	1.0	
k141_11101	20650	No	NA	41	9	0	Medium-quality	Genome-fragment	52.61	AAI-based (high-confidence)	0.0	1.0	
k141_11100	14842	No	NA	22	5	0	Low-quality	Genome-fragment	20.09	HMM-based (lower-bound)	0.0	1.0	
k141_496406	13142	No	NA	27	2	0	Low-quality	Genome-fragment	5.03	HMM-based (lower-bound)	0.0	1.0	
k141_620603	5457	No	NA	15	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_620604	12636	No	NA	16	10	0	Low-quality	Genome-fragment	8.23	AAI-based (medium-confidence)	0.0	1.0	
k141_1168086	7201	No	NA	9	1	0	Low-quality	Genome-fragment	15.99	AAI-based (high-confidence)	0.0	1.0	
k141_1168085	32214	No	NA	46	7	0	Medium-quality	Genome-fragment	71.63	AAI-based (high-confidence)	0.0	1.0	
k141_540767	6053	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_540766	8863	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_549529	5817	No	NA	10	8	0	Low-quality	Genome-fragment	14.79	AAI-based (high-confidence)	0.0	1.0	
k141_549530	13579	No	NA	10	4	0	Low-quality	Genome-fragment	10.88	AAI-based (medium-confidence)	0.0	1.0	
k141_156713	8669	No	NA	11	5	0	Low-quality	Genome-fragment	5.96	AAI-based (high-confidence)	0.0	1.0	
k141_297942	16814	No	NA	25	0	1	Low-quality	Genome-fragment	12.18	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_781799	6727	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_781800	5040	No	NA	6	1	0	Low-quality	Genome-fragment	10.59	HMM-based (lower-bound)	0.0	1.0	
k141_781798	15892	No	NA	33	6	0	Low-quality	Genome-fragment	36.82	AAI-based (high-confidence)	0.0	1.0	
k141_781801	8911	No	NA	18	5	0	Low-quality	Genome-fragment	21.4	AAI-based (medium-confidence)	0.0	1.0	
k141_1100080	6675	No	NA	18	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1100079	21112	No	NA	24	16	0	Medium-quality	Genome-fragment	54.57	AAI-based (medium-confidence)	0.0	1.0	
k141_141996	11738	No	NA	17	3	1	Low-quality	Genome-fragment	17.55	HMM-based (lower-bound)	0.0	1.0	
k141_141995	20115	No	NA	27	3	0	Medium-quality	Genome-fragment	53.29	AAI-based (medium-confidence)	0.0	1.0	
k141_996531	5971	No	NA	12	4	0	Low-quality	Genome-fragment	13.91	AAI-based (high-confidence)	0.0	1.0	
k141_996529	9541	No	NA	23	3	0	Low-quality	Genome-fragment	21.4	AAI-based (medium-confidence)	0.0	1.0	
k141_996530	20571	No	NA	38	8	0	Medium-quality	Genome-fragment	53.36	AAI-based (medium-confidence)	0.0	1.0	
k141_426800	11697	No	NA	17	7	0	Low-quality	Genome-fragment	30.71	AAI-based (medium-confidence)	0.0	1.0	
k141_426798	10753	No	NA	24	5	0	Low-quality	Genome-fragment	13.87	HMM-based (lower-bound)	0.0	1.0	
k141_426799	15007	No	NA	24	6	0	Low-quality	Genome-fragment	29.81	AAI-based (medium-confidence)	0.0	1.0	
k141_242052	7109	No	NA	16	0	0	Low-quality	Genome-fragment	13.56	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_172801	12615	No	NA	22	3	0	Low-quality	Genome-fragment	23.99	AAI-based (high-confidence)	0.0	1.0	
k141_242053	8362	No	NA	10	1	0	Low-quality	Genome-fragment	15.9	AAI-based (high-confidence)	0.0	1.0	
k141_53601	22707	No	NA	28	1	1	Medium-quality	Genome-fragment	53.7	AAI-based (medium-confidence)	0.0	1.0	
k141_470485	5878	No	NA	3	1	0	Low-quality	Genome-fragment	14.01	AAI-based (medium-confidence)	0.0	1.0	
k141_470484	5563	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_682754	7043	No	NA	6	1	0	Low-quality	Genome-fragment	18.91	AAI-based (high-confidence)	0.0	1.0	
k141_682756	6700	No	NA	5	0	0	Low-quality	Genome-fragment	17.18	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_429952	8695	No	NA	10	3	1	Low-quality	Genome-fragment	6.37	AAI-based (medium-confidence)	0.0	1.0	
k141_429953	5679	No	NA	6	3	0	Low-quality	Genome-fragment	4.16	AAI-based (high-confidence)	0.0	1.0	
k141_499937	10353	No	NA	20	5	0	Low-quality	Genome-fragment	11.95	HMM-based (lower-bound)	0.0	1.0	
k141_962877	11465	No	NA	13	8	0	Low-quality	Genome-fragment	32.85	AAI-based (medium-confidence)	0.0	1.0	
k141_405490	7027	No	NA	8	5	0	Low-quality	Genome-fragment	20.14	AAI-based (medium-confidence)	0.0	1.0	
k141_405491	7148	No	NA	10	8	0	Low-quality	Genome-fragment	20.75	AAI-based (high-confidence)	0.0	1.0	
k141_730421	9604	No	NA	10	1	0	Low-quality	Genome-fragment	16.87	HMM-based (lower-bound)	0.0	1.0	
k141_730422	12247	No	NA	16	6	0	Medium-quality	Genome-fragment	53.14	AAI-based (medium-confidence)	0.0	1.0	
k141_46671	63248	No	NA	66	8	0	Medium-quality	Genome-fragment	62.47	AAI-based (high-confidence)	0.0	1.0	
k141_46673	27350	No	NA	26	4	0	Low-quality	Genome-fragment	26.65	AAI-based (medium-confidence)	0.0	1.0	
k141_46672	9027	No	NA	4	1	0	Low-quality	Genome-fragment	8.93	AAI-based (medium-confidence)	0.0	1.0	
k141_260658	17771	No	NA	22	2	2	Low-quality	Genome-fragment	21.22	AAI-based (medium-confidence)	0.0	1.0	
k141_74467	13709	Yes	2286	10	1	4	Low-quality	Genome-fragment	1.31	HMM-based (lower-bound)	83.32	1.0	
k141_140733	7776	No	NA	5	5	0	Low-quality	Genome-fragment	10.27	HMM-based (lower-bound)	0.0	1.0	
k141_140734	6018	Yes	2251	10	1	4	Low-quality	Genome-fragment	4.03	AAI-based (medium-confidence)	62.6	1.0	
k141_744940	10062	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_253740	9557	No	NA	7	0	1	Low-quality	Genome-fragment	5.33	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_744937	7610	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_912329	8727	No	NA	14	4	0	Low-quality	Genome-fragment	20.07	AAI-based (high-confidence)	0.0	1.0	
k141_912330	5417	No	NA	12	0	0	Low-quality	Genome-fragment	12.46	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_405137	6153	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_879241	14594	Yes	6485	17	4	5	High-quality	High-quality	100.0	AAI-based (medium-confidence)	55.56	1.0	contig >1.5x longer than expected genome length
k141_80873	6633	No	NA	7	2	0	Low-quality	Genome-fragment	15.83	AAI-based (high-confidence)	0.0	1.0	
k141_129357	50059	Yes	11127	70	5	30	Low-quality	Genome-fragment	27.04	AAI-based (medium-confidence)	77.77	1.0	
k141_236156	8095	No	NA	10	3	0	Low-quality	Genome-fragment	19.44	AAI-based (high-confidence)	0.0	1.0	
k141_80872	47000	Yes	12863	50	2	28	Low-quality	Genome-fragment	30.69	AAI-based (high-confidence)	72.63	1.0	
k141_373613	6685	No	NA	11	2	0	Low-quality	Genome-fragment	15.4	AAI-based (high-confidence)	0.0	1.0	
k141_152197	19196	No	NA	26	7	0	Low-quality	Genome-fragment	43.34	AAI-based (medium-confidence)	0.0	1.0	
k141_152195	10244	No	NA	15	1	0	Low-quality	Genome-fragment	13.04	AAI-based (medium-confidence)	0.0	1.0	
k141_401147	7647	No	NA	13	4	0	Low-quality	Genome-fragment	16.22	AAI-based (medium-confidence)	0.0	1.0	
k141_401148	10483	No	NA	15	7	0	Low-quality	Genome-fragment	28.24	AAI-based (high-confidence)	0.0	1.0	
k141_201289	6130	No	NA	7	4	0	Low-quality	Genome-fragment	21.47	HMM-based (lower-bound)	0.0	1.0	
k141_201290	5912	No	NA	8	3	0	Low-quality	Genome-fragment	26.57	AAI-based (medium-confidence)	0.0	1.0	
k141_1168042	23114	No	NA	39	14	1	Low-quality	Genome-fragment	14.09	AAI-based (high-confidence)	0.0	1.0	
k141_1168043	139737	No	NA	203	35	3	High-quality	High-quality	99.55	AAI-based (medium-confidence)	0.0	1.0	
k141_876171	18185	No	NA	28	4	0	Low-quality	Genome-fragment	46.39	AAI-based (medium-confidence)	0.0	1.0	
k141_876170	15145	No	NA	27	3	0	Low-quality	Genome-fragment	38.41	AAI-based (medium-confidence)	0.0	1.0	
k141_448922	16955	No	NA	34	1	0	Low-quality	Genome-fragment	26.08	AAI-based (medium-confidence)	0.0	1.0	
k141_448921	6280	No	NA	14	2	0	Low-quality	Genome-fragment	9.56	HMM-based (lower-bound)	0.0	1.0	
k141_448923	16150	No	NA	18	12	0	Low-quality	Genome-fragment	43.51	AAI-based (high-confidence)	0.0	1.0	
k141_986085	6963	No	NA	10	4	0	Low-quality	Genome-fragment	12.58	HMM-based (lower-bound)	0.0	1.0	
k141_986086	19030	No	NA	29	7	0	Low-quality	Genome-fragment	46.95	AAI-based (high-confidence)	0.0	1.0	
k141_813399	20402	No	NA	38	9	1	Low-quality	Genome-fragment	44.87	AAI-based (high-confidence)	0.0	1.0	
k141_813400	23740	No	NA	18	2	0	Medium-quality	Genome-fragment	52.43	AAI-based (high-confidence)	0.0	1.0	
k141_167257	6252	No	NA	10	1	0	Low-quality	Genome-fragment	3.98	HMM-based (lower-bound)	0.0	1.0	
k141_167256	7545	No	NA	7	0	1	Low-quality	Genome-fragment	5.41	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_1145685	36636	No	NA	49	14	1	High-quality	High-quality	90.67	AAI-based (high-confidence)	0.0	1.0	
k141_1145686	7198	No	NA	8	3	0	Low-quality	Genome-fragment	14.56	AAI-based (high-confidence)	0.0	1.0	
k141_777603	9230	No	NA	15	0	0	Low-quality	Genome-fragment	16.22	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_812304	8193	No	NA	13	1	1	Low-quality	Genome-fragment	4.96	HMM-based (lower-bound)	0.0	1.0	
k141_1021207	26894	No	NA	35	16	0	Low-quality	Genome-fragment	43.86	AAI-based (medium-confidence)	0.0	1.0	
k141_1021206	14012	No	NA	22	8	0	Low-quality	Genome-fragment	23.04	AAI-based (medium-confidence)	0.0	1.0	
k141_1021204	8978	No	NA	17	4	0	Low-quality	Genome-fragment	14.77	AAI-based (medium-confidence)	0.0	1.0	
k141_29876	13417	No	NA	33	3	0	Low-quality	Genome-fragment	5.26	HMM-based (lower-bound)	0.0	1.0	
k141_29877	21904	No	NA	39	1	0	Low-quality	Genome-fragment	13.01	HMM-based (lower-bound)	0.0	1.0	
k141_555376	19946	No	NA	51	11	0	Low-quality	Genome-fragment	43.73	AAI-based (high-confidence)	0.0	1.0	
k141_1050685	13645	No	NA	26	7	0	Low-quality	Genome-fragment	33.79	AAI-based (medium-confidence)	0.0	1.0	
k141_288522	14636	No	NA	19	1	0	Low-quality	Genome-fragment	25.1	HMM-based (lower-bound)	0.0	1.0	
k141_643846	5426	Yes	3725	6	1	1	Low-quality	Genome-fragment	6.87	HMM-based (lower-bound)	31.35	1.0	
k141_736175	5064	Yes	2421	4	1	2	Low-quality	Genome-fragment	5.39	HMM-based (lower-bound)	52.19	1.0	
k141_621322	10538	No	NA	13	1	0	Low-quality	Genome-fragment	9.66	HMM-based (lower-bound)	0.0	1.0	
k141_91189	7668	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_147670	33542	No	NA	47	10	2	Low-quality	Genome-fragment	43.71	AAI-based (medium-confidence)	0.0	1.0	
k141_147669	36080	No	NA	75	9	0	Medium-quality	Genome-fragment	57.92	AAI-based (medium-confidence)	0.0	1.0	
k141_128987	7519	Yes	1437	6	1	3	Low-quality	Genome-fragment	2.27	AAI-based (medium-confidence)	80.89	1.0	
k141_128988	8781	No	NA	13	1	0	Low-quality	Genome-fragment	13.79	AAI-based (medium-confidence)	0.0	1.0	
k141_260502	12290	No	NA	7	0	0	Low-quality	Genome-fragment	30.53	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_260503	16259	No	NA	21	6	0	Low-quality	Genome-fragment	39.2	AAI-based (medium-confidence)	0.0	1.0	
k141_715680	63162	No	NA	49	1	26	High-quality	High-quality	94.49	HMM-based (lower-bound)	0.0	1.0	
k141_48847	65180	Yes	16371	55	4	23	Low-quality	Genome-fragment	26.54	HMM-based (lower-bound)	74.88	1.0	low-confidence Provirus
k141_994547	16499	No	NA	12	3	0	Low-quality	Genome-fragment	40.99	AAI-based (medium-confidence)	0.0	1.0	
k141_994546	5694	No	NA	9	0	0	Low-quality	Genome-fragment	13.84	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_994545	18195	No	NA	25	4	0	Low-quality	Genome-fragment	45.27	AAI-based (high-confidence)	0.0	1.0	
k141_912282	9038	No	NA	9	2	0	Low-quality	Genome-fragment	6.49	AAI-based (medium-confidence)	0.0	1.0	
k141_912281	8752	Yes	7811	8	1	1	Low-quality	Genome-fragment	6.59	AAI-based (medium-confidence)	10.75	1.0	
k141_6751	6685	No	NA	14	4	0	Low-quality	Genome-fragment	3.82	AAI-based (medium-confidence)	0.0	1.0	
k141_213920	5194	No	NA	5	0	0	Low-quality	Genome-fragment	2.81	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_356039	10180	No	NA	17	0	0	Low-quality	Genome-fragment	5.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_168763	13074	No	NA	11	1	0	Low-quality	Genome-fragment	9.09	HMM-based (lower-bound)	0.0	1.0	
k141_168764	22739	No	NA	31	1	2	Medium-quality	Genome-fragment	72.23	AAI-based (medium-confidence)	0.0	1.0	
k141_60950	6942	No	NA	8	7	0	Low-quality	Genome-fragment	20.04	AAI-based (high-confidence)	0.0	1.0	
k141_60949	8223	No	NA	10	5	0	Low-quality	Genome-fragment	12.71	HMM-based (lower-bound)	0.0	1.0	
k141_587539	126000	No	NA	103	3	70	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
k141_431431	16400	No	NA	27	1	2	Low-quality	Genome-fragment	11.74	HMM-based (lower-bound)	0.0	1.0	
k141_1168037	49515	No	NA	46	13	1	Low-quality	Genome-fragment	33.26	AAI-based (medium-confidence)	0.0	1.0	
