contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_1296385	11617	No	NA	10	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1395173	10131	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_573135	5052	No	NA	4	0	1	Low-quality	Genome-fragment	6.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_277694	5298	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_595035	9280	No	NA	10	1	4	Low-quality	Genome-fragment	5.88	HMM-based (lower-bound)	0.0	1.0	
k141_1935229	14768	No	NA	9	2	0	Low-quality	Genome-fragment	5.11	HMM-based (lower-bound)	0.0	1.0	
k141_531735	7962	No	NA	4	1	0	Low-quality	Genome-fragment	4.12	AAI-based (medium-confidence)	0.0	1.0	
k141_1498686	8544	No	NA	9	0	1	Low-quality	Genome-fragment	17.87	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2721809	5145	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3022690	5461	No	NA	5	3	0	Low-quality	Genome-fragment	8.57	AAI-based (medium-confidence)	0.0	1.0	
k141_3022691	7766	No	NA	6	5	0	Low-quality	Genome-fragment	12.13	AAI-based (medium-confidence)	0.0	1.0	
k141_1639345	7739	No	NA	10	4	0	Low-quality	Genome-fragment	13.54	HMM-based (lower-bound)	0.0	1.0	
k141_2845078	5379	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1604095	5721	No	NA	10	1	0	Low-quality	Genome-fragment	3.1	HMM-based (lower-bound)	0.0	1.0	
k141_1341637	6145	No	NA	6	1	0	Low-quality	Genome-fragment	6.03	AAI-based (medium-confidence)	0.0	1.0	
k141_1534729	8802	No	NA	18	2	0	Low-quality	Genome-fragment	4.63	HMM-based (lower-bound)	0.0	1.0	
k141_610451	6185	No	NA	9	3	0	Low-quality	Genome-fragment	17.49	AAI-based (medium-confidence)	0.0	1.0	
k141_1460807	6392	No	NA	8	4	0	Low-quality	Genome-fragment	8.91	HMM-based (lower-bound)	0.0	1.0	
k141_212560	5675	No	NA	9	2	0	Low-quality	Genome-fragment	12.36	AAI-based (high-confidence)	0.0	1.0	
k141_1095224	7938	No	NA	5	1	1	Low-quality	Genome-fragment	17.3	AAI-based (high-confidence)	0.0	1.0	
k141_387657	9914	No	NA	5	0	5	Low-quality	Genome-fragment	3.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2076245	7124	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_255797	5616	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2780097	5272	No	NA	7	2	0	Low-quality	Genome-fragment	5.63	AAI-based (medium-confidence)	0.0	1.0	
k141_1976551	7287	No	NA	17	3	0	Low-quality	Genome-fragment	6.22	AAI-based (medium-confidence)	0.0	1.0	
k141_1167709	5302	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_73286	5411	No	NA	5	0	2	Low-quality	Genome-fragment	3.14	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2542694	6525	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_345594	6665	No	NA	7	1	0	Low-quality	Genome-fragment	5.54	AAI-based (medium-confidence)	0.0	1.0	
k141_1660631	5186	Yes	1406	8	2	4	Low-quality	Genome-fragment	3.09	AAI-based (high-confidence)	72.89	1.0	
k141_5732	5940	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_520913	12344	No	NA	16	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1877078	12738	No	NA	16	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_602823	29644	No	NA	27	5	0	Low-quality	Genome-fragment	12.94	AAI-based (medium-confidence)	0.0	1.0	
k141_1877077	14636	No	NA	14	2	0	Low-quality	Genome-fragment	6.31	AAI-based (medium-confidence)	0.0	1.0	
k141_2348112	6364	No	NA	7	1	0	Low-quality	Genome-fragment	3.05	AAI-based (medium-confidence)	0.0	1.0	
k141_602824	5024	No	NA	7	2	0	Low-quality	Genome-fragment	1.99	HMM-based (lower-bound)	0.0	1.0	
k141_1412229	7074	No	NA	5	0	0	Low-quality	Genome-fragment	3.2	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_1597311	8830	No	NA	8	1	0	Low-quality	Genome-fragment	3.05	HMM-based (lower-bound)	0.0	1.0	
k141_1597313	7611	No	NA	6	1	0	Low-quality	Genome-fragment	2.63	HMM-based (lower-bound)	0.0	1.0	
k141_260107	13725	No	NA	13	2	0	Low-quality	Genome-fragment	5.97	AAI-based (medium-confidence)	0.0	1.0	
k141_1597312	14370	No	NA	12	2	0	Low-quality	Genome-fragment	4.98	HMM-based (lower-bound)	0.0	1.0	
k141_1883313	10552	No	NA	12	1	0	Low-quality	Genome-fragment	4.6	AAI-based (medium-confidence)	0.0	1.0	
k141_501134	9358	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1121518	8593	No	NA	14	2	0	Low-quality	Genome-fragment	10.74	HMM-based (lower-bound)	0.0	1.0	
k141_27849	5715	No	NA	9	4	1	Low-quality	Genome-fragment	15.02	AAI-based (medium-confidence)	0.0	1.0	
k141_27850	10203	No	NA	14	10	0	Low-quality	Genome-fragment	28.8	AAI-based (medium-confidence)	0.0	1.0	
k141_33247	8055	No	NA	9	1	0	Low-quality	Genome-fragment	14.63	AAI-based (high-confidence)	0.0	1.0	
k141_166212	7977	No	NA	8	2	0	Low-quality	Genome-fragment	13.78	AAI-based (high-confidence)	0.0	1.0	
k141_1172430	6485	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_944229	12640	No	NA	11	0	3	Low-quality	Genome-fragment	13.45	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2139916	5161	Yes	1403	8	1	2	Low-quality	Genome-fragment	0.36	HMM-based (lower-bound)	72.82	1.0	
k141_44288	7149	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_842659	9369	No	NA	8	2	0	Low-quality	Genome-fragment	4.0	HMM-based (lower-bound)	0.0	1.0	
k141_582966	12114	No	NA	7	2	0	Low-quality	Genome-fragment	3.24	HMM-based (lower-bound)	0.0	1.0	
k141_1145957	20931	No	NA	21	6	0	Low-quality	Genome-fragment	7.2	AAI-based (medium-confidence)	0.0	1.0	
k141_188793	8032	No	NA	14	1	0	Medium-quality	Genome-fragment	62.22	AAI-based (high-confidence)	0.0	1.0	
k141_1558386	5557	No	NA	8	1	0	Low-quality	Genome-fragment	10.08	HMM-based (lower-bound)	0.0	1.0	
k141_1558385	5806	No	NA	11	1	0	Low-quality	Genome-fragment	7.55	HMM-based (lower-bound)	0.0	1.0	
k141_773967	5042	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1109158	5115	No	NA	4	0	3	Low-quality	Genome-fragment	5.4	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_1121517	9707	No	NA	16	13	0	Low-quality	Genome-fragment	20.56	AAI-based (medium-confidence)	0.0	1.0	
k141_433244	6581	No	NA	5	4	0	Low-quality	Genome-fragment	15.83	AAI-based (medium-confidence)	0.0	1.0	
k141_2411430	10413	No	NA	15	0	2	Low-quality	Genome-fragment	15.94	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_2054931	5757	No	NA	10	2	0	Low-quality	Genome-fragment	8.85	AAI-based (high-confidence)	0.0	1.0	
k141_106056	5903	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2753061	27824	No	NA	36	1	16	Low-quality	Genome-fragment	12.54	HMM-based (lower-bound)	0.0	1.0	
k141_312606	8408	No	NA	12	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_312604	10176	No	NA	11	3	1	Low-quality	Genome-fragment	14.94	HMM-based (lower-bound)	0.0	1.0	
k141_1430974	15417	No	NA	24	5	1	Low-quality	Genome-fragment	32.65	AAI-based (medium-confidence)	0.0	1.0	
k141_1430976	12815	No	NA	19	0	1	Low-quality	Genome-fragment	32.59	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_1027076	7225	No	NA	9	3	0	Low-quality	Genome-fragment	11.42	HMM-based (lower-bound)	0.0	1.0	
k141_1435899	11326	No	NA	14	9	0	Low-quality	Genome-fragment	25.94	AAI-based (medium-confidence)	0.0	1.0	
k141_347985	14678	No	NA	14	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2027517	7820	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1734476	7051	No	NA	13	1	0	Low-quality	Genome-fragment	5.63	AAI-based (high-confidence)	0.0	1.0	
k141_117274	7427	No	NA	10	2	0	Low-quality	Genome-fragment	5.92	AAI-based (high-confidence)	0.0	1.0	
k141_1000043	6068	Yes	3268	9	1	1	Low-quality	Genome-fragment	4.38	AAI-based (high-confidence)	46.14	1.0	
k141_3023271	6176	No	NA	12	0	0	Low-quality	Genome-fragment	4.93	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_2355316	5259	No	NA	8	0	0	Low-quality	Genome-fragment	11.63	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_649081	7035	No	NA	15	0	0	Low-quality	Genome-fragment	5.61	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_3000496	8543	No	NA	7	2	1	Low-quality	Genome-fragment	6.99	AAI-based (high-confidence)	0.0	1.0	
k141_737020	6210	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3057616	5710	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_573088	6894	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_573087	5292	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1792367	6155	No	NA	10	3	0	Low-quality	Genome-fragment	5.95	AAI-based (medium-confidence)	0.0	1.0	
k141_1331688	5426	No	NA	10	2	0	Low-quality	Genome-fragment	2.96	HMM-based (lower-bound)	0.0	1.0	
k141_1685505	6174	No	NA	17	8	1	Low-quality	Genome-fragment	13.73	HMM-based (lower-bound)	0.0	1.0	
k141_1739333	13125	No	NA	13	7	0	Low-quality	Genome-fragment	37.17	AAI-based (medium-confidence)	0.0	1.0	
k141_1739332	7346	No	NA	10	7	0	Low-quality	Genome-fragment	19.64	AAI-based (medium-confidence)	0.0	1.0	
k141_2096730	8352	No	NA	16	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2794476	12487	No	NA	4	4	0	Low-quality	Genome-fragment	14.39	HMM-based (lower-bound)	0.0	1.0	
k141_2847234	8400	No	NA	11	4	0	Low-quality	Genome-fragment	7.77	AAI-based (medium-confidence)	0.0	1.0	
k141_3609	7000	No	NA	8	1	0	Low-quality	Genome-fragment	6.73	AAI-based (medium-confidence)	0.0	1.0	
k141_1206658	8282	No	NA	7	1	0	Low-quality	Genome-fragment	6.28	HMM-based (lower-bound)	0.0	1.0	
k141_2838838	6614	No	NA	11	5	0	Low-quality	Genome-fragment	6.21	AAI-based (medium-confidence)	0.0	1.0	
k141_813132	7197	No	NA	9	3	0	Low-quality	Genome-fragment	6.5	AAI-based (medium-confidence)	0.0	1.0	
k141_1514148	6335	No	NA	10	2	0	Low-quality	Genome-fragment	5.79	AAI-based (medium-confidence)	0.0	1.0	
k141_2161522	7486	Yes	2404	9	2	4	Low-quality	Genome-fragment	4.43	HMM-based (lower-bound)	67.89	1.0	
k141_2161521	5854	No	NA	7	1	0	Low-quality	Genome-fragment	12.32	HMM-based (lower-bound)	0.0	1.0	
k141_2993474	20333	No	NA	13	5	0	Low-quality	Genome-fragment	25.81	HMM-based (lower-bound)	0.0	1.0	
k141_2993472	23989	No	NA	36	5	2	Low-quality	Genome-fragment	11.01	HMM-based (lower-bound)	0.0	1.0	
k141_2993471	9127	No	NA	19	4	0	Low-quality	Genome-fragment	5.43	HMM-based (lower-bound)	0.0	1.0	
k141_2993473	20624	No	NA	23	10	0	Low-quality	Genome-fragment	27.88	AAI-based (medium-confidence)	0.0	1.0	
k141_2689375	11892	No	NA	11	2	0	Low-quality	Genome-fragment	20.66	AAI-based (medium-confidence)	0.0	1.0	
k141_2794629	7532	No	NA	13	4	1	Low-quality	Genome-fragment	13.18	AAI-based (high-confidence)	0.0	1.0	
k141_2689376	5586	No	NA	4	0	0	Low-quality	Genome-fragment	9.74	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_2424049	5468	No	NA	10	4	0	Low-quality	Genome-fragment	9.47	AAI-based (high-confidence)	0.0	1.0	
k141_2424050	10514	Yes	7991	15	4	2	Low-quality	Genome-fragment	13.92	AAI-based (high-confidence)	24.0	1.0	
k141_1858694	8194	No	NA	16	1	0	Low-quality	Genome-fragment	11.31	HMM-based (lower-bound)	0.0	1.0	
k141_1858695	9026	No	NA	15	2	0	Low-quality	Genome-fragment	4.24	HMM-based (lower-bound)	0.0	1.0	
k141_2799452	6083	No	NA	8	0	0	Low-quality	Genome-fragment	5.68	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
