contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_63778	7904	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_163252	5112	No	NA	7	0	1	Low-quality	Genome-fragment	7.85	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_171488	14589	No	NA	18	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_90515	53598	Yes	7711	47	2	24	Low-quality	Genome-fragment	16.85	HMM-based (lower-bound)	85.61	1.0	
k141_226077	7326	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27633	8717	No	NA	11	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_227073	35158	Yes	14500	39	5	11	Low-quality	Genome-fragment	34.59	AAI-based (high-confidence)	58.76	1.0	
k141_81139	10564	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_197164	37103	No	NA	57	22	0	Medium-quality	Genome-fragment	73.53	AAI-based (high-confidence)	0.0	1.0	
k141_197165	5524	No	NA	7	0	0	Low-quality	Genome-fragment	10.94	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_141305	13735	Yes	10414	14	3	3	Low-quality	Genome-fragment	25.06	AAI-based (medium-confidence)	24.18	1.0	
k141_134044	66082	Yes	15979	54	2	30	Low-quality	Genome-fragment	11.59	HMM-based (lower-bound)	75.82	1.0	
k141_89767	16798	No	NA	25	18	0	Low-quality	Genome-fragment	38.62	AAI-based (medium-confidence)	0.0	1.0	
k141_89768	27054	Yes	19515	41	6	3	Low-quality	Genome-fragment	43.42	AAI-based (medium-confidence)	27.87	1.0	
k141_110150	6729	No	NA	11	6	0	Low-quality	Genome-fragment	16.66	AAI-based (high-confidence)	0.0	1.0	
k141_83864	10974	No	NA	9	3	1	Low-quality	Genome-fragment	29.71	AAI-based (medium-confidence)	0.0	1.0	
k141_223031	6835	Yes	4284	9	1	1	Low-quality	Genome-fragment	6.55	AAI-based (high-confidence)	37.32	1.0	
k141_225704	6436	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_107864	12099	No	NA	7	4	0	Low-quality	Genome-fragment	19.1	AAI-based (high-confidence)	0.0	1.0	
k141_168855	6011	No	NA	10	0	0	Low-quality	Genome-fragment	9.18	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_113730	17141	Yes	8656	22	6	4	Low-quality	Genome-fragment	21.23	AAI-based (high-confidence)	49.5	1.0	
k141_110151	7568	No	NA	5	3	0	Low-quality	Genome-fragment	15.63	AAI-based (high-confidence)	0.0	1.0	
k141_358252	7393	No	NA	12	1	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
k141_62020	7558	No	NA	17	1	1	Low-quality	Genome-fragment	12.16	AAI-based (high-confidence)	0.0	1.0	
k141_48827	7048	Yes	6408	10	3	1	Low-quality	Genome-fragment	3.79	AAI-based (medium-confidence)	9.08	1.0	
k141_268262	6970	No	NA	10	5	0	Low-quality	Genome-fragment	16.58	AAI-based (high-confidence)	0.0	1.0	
k141_8503	15747	No	NA	21	13	0	Low-quality	Genome-fragment	40.42	AAI-based (high-confidence)	0.0	1.0	
k141_85324	5072	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29022	12373	No	NA	14	1	4	Low-quality	Genome-fragment	13.89	HMM-based (lower-bound)	0.0	1.0	
k141_324384	6855	No	NA	14	3	0	Low-quality	Genome-fragment	16.35	AAI-based (medium-confidence)	0.0	1.0	
k141_118864	5012	No	NA	9	0	3	Low-quality	Genome-fragment	3.55	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_190865	9841	No	NA	15	1	2	Low-quality	Genome-fragment	41.33	AAI-based (medium-confidence)	0.0	1.0	
k141_223033	35178	No	NA	58	18	1	Medium-quality	Genome-fragment	52.99	AAI-based (high-confidence)	0.0	1.0	
k141_223032	15547	No	NA	13	5	0	Low-quality	Genome-fragment	23.76	AAI-based (high-confidence)	0.0	1.0	
k141_289647	10385	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_365169	18225	Yes	8485	18	3	8	Low-quality	Genome-fragment	21.42	AAI-based (medium-confidence)	53.44	1.0	
k141_151949	5855	No	NA	6	2	0	Low-quality	Genome-fragment	4.35	AAI-based (high-confidence)	0.0	1.0	
k141_8972	7017	No	NA	11	2	1	Low-quality	Genome-fragment	5.12	AAI-based (high-confidence)	0.0	1.0	
k141_434810	7230	No	NA	10	3	0	Low-quality	Genome-fragment	5.25	AAI-based (high-confidence)	0.0	1.0	
k141_137737	10709	No	NA	15	5	0	Low-quality	Genome-fragment	17.04	AAI-based (high-confidence)	0.0	1.0	
k141_137736	13662	No	NA	20	8	0	Low-quality	Genome-fragment	21.15	AAI-based (high-confidence)	0.0	1.0	
k141_137735	9198	No	NA	15	4	1	Low-quality	Genome-fragment	14.24	AAI-based (high-confidence)	0.0	1.0	
k141_137738	41480	Yes	31525	67	13	6	Low-quality	Genome-fragment	48.82	AAI-based (medium-confidence)	24.0	1.0	
k141_418389	6674	No	NA	6	4	0	Low-quality	Genome-fragment	8.15	AAI-based (high-confidence)	0.0	1.0	
k141_73411	13167	No	NA	18	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8487	10796	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_261040	8792	No	NA	10	7	0	Low-quality	Genome-fragment	19.17	AAI-based (high-confidence)	0.0	1.0	
k141_418388	7243	No	NA	11	7	0	Low-quality	Genome-fragment	10.01	AAI-based (medium-confidence)	0.0	1.0	
k141_79267	6977	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_80604	37733	Yes	27302	59	16	9	Medium-quality	Genome-fragment	73.52	AAI-based (high-confidence)	27.64	1.0	
k141_369417	6217	No	NA	12	4	0	Low-quality	Genome-fragment	8.29	HMM-based (lower-bound)	0.0	1.0	
k141_369416	14622	Yes	7347	16	2	5	Low-quality	Genome-fragment	7.75	HMM-based (lower-bound)	49.75	1.0	
k141_76817	13934	No	NA	20	11	0	Low-quality	Genome-fragment	23.04	AAI-based (high-confidence)	0.0	1.0	
k141_76816	15513	No	NA	32	5	0	Low-quality	Genome-fragment	25.67	AAI-based (high-confidence)	0.0	1.0	
k141_76815	7610	No	NA	17	4	0	Low-quality	Genome-fragment	12.59	AAI-based (high-confidence)	0.0	1.0	
k141_191807	5800	No	NA	4	0	2	Low-quality	Genome-fragment	7.25	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_116372	5116	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_103764	7010	No	NA	10	0	1	Low-quality	Genome-fragment	9.02	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_103765	6203	No	NA	6	1	0	Low-quality	Genome-fragment	8.37	AAI-based (high-confidence)	0.0	1.0	
k141_363823	113841	No	NA	116	0	69	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_225449	22352	No	NA	14	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_355895	5820	No	NA	8	3	0	Low-quality	Genome-fragment	16.03	AAI-based (high-confidence)	0.0	1.0	
k141_355896	6064	No	NA	12	1	0	Low-quality	Genome-fragment	16.72	AAI-based (high-confidence)	0.0	1.0	
k141_58088	24487	No	NA	36	2	0	Low-quality	Genome-fragment	18.7	AAI-based (high-confidence)	0.0	1.0	
k141_58090	44662	No	NA	59	16	0	Low-quality	Genome-fragment	34.1	AAI-based (high-confidence)	0.0	1.0	
k141_58092	10665	No	NA	6	2	0	Low-quality	Genome-fragment	8.14	AAI-based (high-confidence)	0.0	1.0	
k141_58089	30060	No	NA	51	7	1	Low-quality	Genome-fragment	22.95	AAI-based (high-confidence)	0.0	1.0	
k141_218819	6089	No	NA	13	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_232134	5233	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_249657	29578	No	NA	44	15	1	High-quality	High-quality	92.02	AAI-based (high-confidence)	0.0	1.0	
k141_176573	9116	No	NA	14	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_74698	19830	No	NA	19	14	1	Low-quality	Genome-fragment	24.09	AAI-based (high-confidence)	0.0	1.0	
k141_145615	21333	No	NA	31	5	0	Low-quality	Genome-fragment	25.91	AAI-based (high-confidence)	0.0	1.0	
k141_174242	6021	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_223715	5324	No	NA	4	0	4	Low-quality	Genome-fragment	1.75	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_107331	62502	Yes	6658	69	10	39	Low-quality	Genome-fragment	7.48	HMM-based (lower-bound)	89.35	1.0	
k141_107333	54997	Yes	30610	77	10	20	Medium-quality	Genome-fragment	52.01	AAI-based (high-confidence)	44.34	1.0	
k141_89996	5597	No	NA	3	0	3	Low-quality	Genome-fragment	5.11	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_155706	8089	No	NA	11	6	0	Low-quality	Genome-fragment	18.11	AAI-based (high-confidence)	0.0	1.0	
k141_19669	57425	No	NA	87	15	3	Low-quality	Genome-fragment	36.18	AAI-based (high-confidence)	0.0	1.0	
k141_98783	8386	No	NA	9	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_19670	33482	Yes	25912	53	9	4	Low-quality	Genome-fragment	16.33	AAI-based (high-confidence)	22.61	1.0	
k141_7129	18562	No	NA	28	5	1	Low-quality	Genome-fragment	47.24	AAI-based (high-confidence)	0.0	1.0	
k141_7128	8924	No	NA	12	7	0	Low-quality	Genome-fragment	22.84	AAI-based (high-confidence)	0.0	1.0	
k141_188963	19696	No	NA	35	7	1	Low-quality	Genome-fragment	25.04	AAI-based (high-confidence)	0.0	1.0	
k141_188962	8449	No	NA	16	1	0	Low-quality	Genome-fragment	10.73	AAI-based (high-confidence)	0.0	1.0	
k141_188964	45895	No	NA	79	10	3	Medium-quality	Genome-fragment	58.08	AAI-based (high-confidence)	0.0	1.0	
k141_398767	7504	No	NA	11	1	0	Low-quality	Genome-fragment	9.52	AAI-based (high-confidence)	0.0	1.0	
k141_84703	8015	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_182680	7258	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_222564	44783	Yes	34913	68	22	10	High-quality	High-quality	99.98	AAI-based (high-confidence)	22.04	1.0	
k141_75382	7458	No	NA	8	4	0	Low-quality	Genome-fragment	14.75	AAI-based (high-confidence)	0.0	1.0	
k141_75383	20647	No	NA	27	12	0	Low-quality	Genome-fragment	39.38	AAI-based (high-confidence)	0.0	1.0	
k141_75381	10882	No	NA	22	2	0	Low-quality	Genome-fragment	21.64	AAI-based (high-confidence)	0.0	1.0	
k141_280577	7123	No	NA	13	4	1	Low-quality	Genome-fragment	8.42	HMM-based (lower-bound)	0.0	1.0	
k141_287095	11276	No	NA	16	1	4	Low-quality	Genome-fragment	29.56	AAI-based (medium-confidence)	0.0	1.0	
k141_248634	5591	No	NA	11	0	1	Low-quality	Genome-fragment	15.67	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_179540	6090	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_63930	7473	No	NA	5	0	1	Low-quality	Genome-fragment	11.46	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_171716	5341	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_204050	36951	No	NA	45	31	0	Medium-quality	Genome-fragment	89.11	AAI-based (high-confidence)	0.0	1.0	
k141_32159	9437	No	NA	12	0	2	Low-quality	Genome-fragment	25.88	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_174608	16967	No	NA	30	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_347842	7961	No	NA	11	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_89228	6806	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_303290	5675	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_253477	25804	Yes	13908	30	6	8	Low-quality	Genome-fragment	26.44	HMM-based (lower-bound)	46.1	1.0	
k141_331618	9041	No	NA	17	2	0	Low-quality	Genome-fragment	19.32	AAI-based (high-confidence)	0.0	1.0	
k141_204188	8464	No	NA	18	4	1	Low-quality	Genome-fragment	16.57	AAI-based (high-confidence)	0.0	1.0	
k141_171862	15319	No	NA	30	6	0	Low-quality	Genome-fragment	38.86	AAI-based (high-confidence)	0.0	1.0	
k141_329439	6985	Yes	3288	10	2	2	Low-quality	Genome-fragment	2.39	AAI-based (high-confidence)	52.93	1.0	
k141_155017	8509	No	NA	10	3	0	Low-quality	Genome-fragment	6.36	AAI-based (high-confidence)	0.0	1.0	
k141_312237	8952	No	NA	14	7	0	Low-quality	Genome-fragment	20.99	AAI-based (high-confidence)	0.0	1.0	
k141_156708	5612	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_302496	7026	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_312234	18921	No	NA	16	1	8	Low-quality	Genome-fragment	33.03	AAI-based (high-confidence)	0.0	1.0	
k141_67367	7723	No	NA	6	0	4	Low-quality	Genome-fragment	10.6	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_97513	11374	No	NA	16	1	1	Low-quality	Genome-fragment	7.16	HMM-based (lower-bound)	0.0	1.0	
k141_312236	10275	No	NA	13	10	0	Low-quality	Genome-fragment	24.35	AAI-based (medium-confidence)	0.0	1.0	
k141_198282	5261	No	NA	5	0	4	Low-quality	Genome-fragment	5.41	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_111592	9797	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_348907	6524	No	NA	15	2	0	Low-quality	Genome-fragment	13.35	AAI-based (high-confidence)	0.0	1.0	
k141_374005	5429	No	NA	8	2	0	Low-quality	Genome-fragment	10.08	AAI-based (high-confidence)	0.0	1.0	
k141_136295	6856	No	NA	10	4	0	Low-quality	Genome-fragment	12.43	AAI-based (high-confidence)	0.0	1.0	
k141_104369	13364	No	NA	25	0	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_233493	8863	No	NA	15	1	0	Low-quality	Genome-fragment	9.92	HMM-based (lower-bound)	0.0	1.0	
k141_180593	10183	No	NA	13	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_47541	6870	No	NA	13	1	0	Low-quality	Genome-fragment	16.13	AAI-based (high-confidence)	0.0	1.0	
k141_42527	8853	No	NA	12	1	1	Low-quality	Genome-fragment	13.4	HMM-based (lower-bound)	0.0	1.0	
k141_129517	8892	No	NA	18	1	0	Low-quality	Genome-fragment	46.66	AAI-based (high-confidence)	0.0	1.0	
k141_283529	11851	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_387514	5288	No	NA	11	0	0	Low-quality	Genome-fragment	12.87	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_33639	5012	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_70412	10891	No	NA	17	1	3	Low-quality	Genome-fragment	20.63	AAI-based (medium-confidence)	0.0	1.0	
k141_244943	7106	Yes	4652	6	3	1	Low-quality	Genome-fragment	11.24	AAI-based (high-confidence)	34.53	1.0	
k141_119940	24055	Yes	15816	33	3	2	Low-quality	Genome-fragment	41.72	AAI-based (high-confidence)	34.25	1.0	
k141_307889	5309	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_82713	14400	No	NA	19	12	0	Low-quality	Genome-fragment	38.3	AAI-based (high-confidence)	0.0	1.0	
k141_76818	15547	No	NA	13	10	0	Low-quality	Genome-fragment	25.63	AAI-based (high-confidence)	0.0	1.0	
k141_4588	23561	No	NA	21	3	0	Medium-quality	Genome-fragment	62.53	AAI-based (high-confidence)	0.0	1.0	
k141_168620	25809	Yes	10152	22	3	10	Low-quality	Genome-fragment	24.9	AAI-based (high-confidence)	60.66	1.0	
k141_82712	15063	No	NA	20	5	1	Low-quality	Genome-fragment	40.58	AAI-based (high-confidence)	0.0	1.0	
k141_119938	9598	No	NA	3	0	0	Low-quality	Genome-fragment	25.31	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_76819	5797	No	NA	12	3	1	Low-quality	Genome-fragment	10.01	AAI-based (high-confidence)	0.0	1.0	
k141_336061	5055	No	NA	7	0	2	Low-quality	Genome-fragment	3.87	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_76605	6247	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_90766	9693	No	NA	11	1	0	Low-quality	Genome-fragment	18.61	HMM-based (lower-bound)	0.0	1.0	
k141_82714	7629	No	NA	12	4	1	Low-quality	Genome-fragment	20.61	AAI-based (high-confidence)	0.0	1.0	
k141_4589	11099	No	NA	13	0	0	Low-quality	Genome-fragment	29.43	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_146608	12475	No	NA	19	14	0	Low-quality	Genome-fragment	32.95	AAI-based (high-confidence)	0.0	1.0	
k141_146607	18586	No	NA	33	8	1	Low-quality	Genome-fragment	49.86	AAI-based (high-confidence)	0.0	1.0	
k141_31390	7336	No	NA	9	2	0	Low-quality	Genome-fragment	11.74	HMM-based (lower-bound)	0.0	1.0	
k141_94551	9362	No	NA	10	3	0	Low-quality	Genome-fragment	15.45	HMM-based (lower-bound)	0.0	1.0	
k141_171864	7419	No	NA	9	7	0	Low-quality	Genome-fragment	17.83	AAI-based (high-confidence)	0.0	1.0	
k141_82226	7547	No	NA	16	2	0	Low-quality	Genome-fragment	15.72	AAI-based (high-confidence)	0.0	1.0	
k141_63563	8740	No	NA	14	5	1	Low-quality	Genome-fragment	14.0	AAI-based (medium-confidence)	0.0	1.0	
k141_394883	11551	No	NA	5	2	1	Low-quality	Genome-fragment	15.62	AAI-based (high-confidence)	0.0	1.0	
k141_394882	11971	No	NA	17	5	0	Low-quality	Genome-fragment	16.28	AAI-based (high-confidence)	0.0	1.0	
k141_439178	9207	No	NA	14	1	1	Low-quality	Genome-fragment	10.34	HMM-based (lower-bound)	0.0	1.0	
k141_322203	5383	No	NA	7	1	0	Low-quality	Genome-fragment	3.41	HMM-based (lower-bound)	0.0	1.0	
k141_439179	17152	No	NA	27	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_248259	5016	No	NA	5	0	0	Low-quality	Genome-fragment	4.79	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_57883	25534	No	NA	18	2	12	Low-quality	Genome-fragment	23.62	AAI-based (medium-confidence)	0.0	1.0	
k141_361813	24731	No	NA	32	11	0	Low-quality	Genome-fragment	44.89	AAI-based (medium-confidence)	0.0	1.0	
k141_361814	8616	No	NA	12	4	0	Low-quality	Genome-fragment	16.81	AAI-based (medium-confidence)	0.0	1.0	
k141_326364	52914	No	NA	48	2	7	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
k141_37358	15124	No	NA	22	1	0	Low-quality	Genome-fragment	6.79	HMM-based (lower-bound)	0.0	1.0	
k141_19463	12863	No	NA	15	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_54053	6185	No	NA	5	3	0	Low-quality	Genome-fragment	13.04	AAI-based (medium-confidence)	0.0	1.0	
k141_400092	8246	No	NA	10	6	0	Low-quality	Genome-fragment	20.21	AAI-based (high-confidence)	0.0	1.0	
k141_294376	5352	No	NA	6	2	0	Low-quality	Genome-fragment	5.79	HMM-based (lower-bound)	0.0	1.0	
k141_106265	9698	No	NA	10	0	0	Low-quality	Genome-fragment	26.53	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_52800	6153	No	NA	6	3	0	Low-quality	Genome-fragment	13.04	AAI-based (medium-confidence)	0.0	1.0	
k141_326365	22369	No	NA	20	1	1	Low-quality	Genome-fragment	25.11	HMM-based (lower-bound)	0.0	1.0	
k141_10949	5169	No	NA	6	0	3	Low-quality	Genome-fragment	12.39	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_37360	7131	No	NA	11	2	0	Low-quality	Genome-fragment	2.87	HMM-based (lower-bound)	0.0	1.0	
k141_106268	15110	No	NA	27	2	0	Low-quality	Genome-fragment	41.34	AAI-based (high-confidence)	0.0	1.0	
k141_106266	5371	No	NA	7	3	0	Low-quality	Genome-fragment	14.69	AAI-based (high-confidence)	0.0	1.0	
k141_58308	6435	No	NA	8	1	1	Low-quality	Genome-fragment	0.61	HMM-based (lower-bound)	0.0	1.0	
k141_142838	18931	No	NA	28	3	0	Low-quality	Genome-fragment	10.49	HMM-based (lower-bound)	0.0	1.0	
k141_142839	21135	No	NA	23	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_400090	7189	No	NA	10	4	0	Low-quality	Genome-fragment	17.62	AAI-based (high-confidence)	0.0	1.0	
k141_215816	10064	No	NA	15	2	0	Low-quality	Genome-fragment	26.77	AAI-based (medium-confidence)	0.0	1.0	
k141_85015	5628	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_340357	10558	Yes	8049	12	2	2	Low-quality	Genome-fragment	13.52	AAI-based (high-confidence)	23.76	1.0	
k141_80822	8031	No	NA	11	0	4	Low-quality	Genome-fragment	6.14	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_173459	8165	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31308	5480	No	NA	7	5	0	Low-quality	Genome-fragment	11.76	AAI-based (high-confidence)	0.0	1.0	
k141_30262	7393	No	NA	9	4	0	Low-quality	Genome-fragment	15.71	AAI-based (high-confidence)	0.0	1.0	
k141_153968	18305	No	NA	18	3	0	Low-quality	Genome-fragment	17.23	AAI-based (high-confidence)	0.0	1.0	
k141_153967	9602	No	NA	19	0	0	Low-quality	Genome-fragment	9.04	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_153969	20442	No	NA	28	0	1	Low-quality	Genome-fragment	19.23	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_42334	10152	No	NA	15	5	0	Low-quality	Genome-fragment	9.56	AAI-based (high-confidence)	0.0	1.0	
k141_377132	6645	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_377133	8749	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9718	24232	Yes	15467	36	9	4	Low-quality	Genome-fragment	45.33	AAI-based (high-confidence)	36.17	1.0	
k141_9720	9950	No	NA	15	3	2	Low-quality	Genome-fragment	29.2	AAI-based (high-confidence)	0.0	1.0	
k141_80414	13841	No	NA	31	2	0	Low-quality	Genome-fragment	25.22	AAI-based (high-confidence)	0.0	1.0	
k141_80413	7104	No	NA	9	4	0	Low-quality	Genome-fragment	12.95	AAI-based (high-confidence)	0.0	1.0	
k141_80411	23493	No	NA	41	15	0	Low-quality	Genome-fragment	42.81	AAI-based (high-confidence)	0.0	1.0	
k141_80412	5616	No	NA	6	3	0	Low-quality	Genome-fragment	10.29	AAI-based (high-confidence)	0.0	1.0	
k141_158193	8125	No	NA	12	0	0	Low-quality	Genome-fragment	20.54	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_243127	16532	No	NA	30	7	0	Low-quality	Genome-fragment	28.42	AAI-based (high-confidence)	0.0	1.0	
k141_143576	5665	No	NA	12	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_143578	7427	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_143577	6743	No	NA	12	1	0	Low-quality	Genome-fragment	8.3	AAI-based (high-confidence)	0.0	1.0	
k141_143579	5032	No	NA	4	1	0	Low-quality	Genome-fragment	3.48	HMM-based (lower-bound)	0.0	1.0	
k141_240031	8891	Yes	3354	11	3	3	Low-quality	Genome-fragment	8.92	AAI-based (high-confidence)	62.28	1.0	
k141_362021	12409	Yes	6783	20	3	4	Low-quality	Genome-fragment	21.0	AAI-based (high-confidence)	45.34	1.0	
k141_145034	49284	Yes	12505	51	3	23	Low-quality	Genome-fragment	16.31	HMM-based (lower-bound)	74.63	1.0	low-confidence Provirus
k141_167705	6241	Yes	4451	8	1	1	Low-quality	Genome-fragment	3.06	HMM-based (lower-bound)	28.68	1.0	
k141_100962	8314	No	NA	10	2	0	Low-quality	Genome-fragment	19.02	AAI-based (high-confidence)	0.0	1.0	
k141_69708	12908	No	NA	16	1	0	Low-quality	Genome-fragment	29.47	AAI-based (high-confidence)	0.0	1.0	
k141_227911	7107	No	NA	12	3	0	Low-quality	Genome-fragment	13.34	HMM-based (lower-bound)	0.0	1.0	
k141_116455	5935	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_385286	5244	No	NA	8	0	0	Low-quality	Genome-fragment	10.99	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_57107	14437	No	NA	18	15	0	Low-quality	Genome-fragment	30.4	AAI-based (high-confidence)	0.0	1.0	
k141_203022	9103	No	NA	12	7	0	Low-quality	Genome-fragment	19.36	AAI-based (high-confidence)	0.0	1.0	
k141_57106	6460	No	NA	7	2	0	Low-quality	Genome-fragment	7.18	AAI-based (high-confidence)	0.0	1.0	
k141_122285	35645	No	NA	49	23	0	Medium-quality	Genome-fragment	55.15	AAI-based (high-confidence)	0.0	1.0	
k141_122287	27927	Yes	18622	41	4	9	Low-quality	Genome-fragment	29.37	AAI-based (high-confidence)	33.32	1.0	
k141_122286	5528	No	NA	13	1	0	Low-quality	Genome-fragment	8.72	AAI-based (high-confidence)	0.0	1.0	
k141_13887	6669	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_17278	14199	No	NA	30	8	0	Low-quality	Genome-fragment	31.27	AAI-based (high-confidence)	0.0	1.0	
k141_356341	7961	No	NA	2	0	0	Low-quality	Genome-fragment	9.35	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_272766	18460	No	NA	35	13	0	Low-quality	Genome-fragment	49.92	AAI-based (high-confidence)	0.0	1.0	
k141_272765	6270	No	NA	8	1	0	Low-quality	Genome-fragment	16.96	AAI-based (high-confidence)	0.0	1.0	
k141_133628	6126	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_336032	8361	No	NA	19	0	0	Low-quality	Genome-fragment	19.04	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_35108	5141	No	NA	7	3	0	Low-quality	Genome-fragment	11.72	AAI-based (high-confidence)	0.0	1.0	
