contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
vMAG_250|N=2|L=32019	32219	No	NA	66	4	3	Low-quality	Genome-fragment	32.89	AAI-based (medium-confidence)	0.0	1.0	
vMAG_139|N=2|L=18591	18791	No	NA	25	2	0	Low-quality	Genome-fragment	45.38	AAI-based (medium-confidence)	0.0	1.0	
vMAG_294|N=2|L=26985	27185	No	NA	33	10	0	Medium-quality	Genome-fragment	61.31	AAI-based (medium-confidence)	0.0	1.0	
vMAG_216|N=2|L=21532	21732	No	NA	20	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
vMAG_288|N=2|L=43463	43663	No	NA	68	12	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
vMAG_264|N=2|L=24681	24881	No	NA	29	5	0	Medium-quality	Genome-fragment	64.41	AAI-based (medium-confidence)	0.0	1.0	
vMAG_39|N=2|L=12887	13087	No	NA	20	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
vMAG_24|N=4|L=90637	91237	No	NA	99	8	0	High-quality	High-quality	97.8	AAI-based (high-confidence)	0.0	1.0	
vMAG_182|N=2|L=49524	49724	No	NA	77	15	0	High-quality	High-quality	94.58	AAI-based (medium-confidence)	0.0	1.0	
vMAG_202|N=2|L=29948	30148	No	NA	33	4	1	Low-quality	Genome-fragment	18.6	AAI-based (medium-confidence)	0.0	1.0	
vMAG_137|N=3|L=44181	44581	No	NA	65	10	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
vMAG_34|N=7|L=118709	119909	No	NA	135	9	11	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
vMAG_290|N=2|L=14361	14561	No	NA	18	1	5	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
vMAG_145|N=2|L=23914	24114	No	NA	36	11	1	Medium-quality	Genome-fragment	63.5	AAI-based (medium-confidence)	0.0	1.0	
vMAG_53|N=4|L=32904	33504	Yes	5087	26	8	7	Low-quality	Genome-fragment	14.78	AAI-based (high-confidence)	84.82	1.0	
vMAG_281|N=2|L=13422	13622	No	NA	19	4	0	Low-quality	Genome-fragment	40.36	HMM-based (lower-bound)	0.0	1.0	
vMAG_194|N=3|L=62871	63271	No	NA	86	10	1	Medium-quality	Genome-fragment	56.26	HMM-based (lower-bound)	0.0	1.0	
vMAG_95|N=2|L=162168	162368	No	NA	232	32	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
vMAG_84|N=2|L=41495	41695	Yes	16870	38	5	17	Low-quality	Genome-fragment	22.68	AAI-based (high-confidence)	59.54	1.0	low-confidence Provirus
vMAG_192|N=2|L=70683	70883	Yes	11233	81	9	34	Low-quality	Genome-fragment	15.39	HMM-based (lower-bound)	84.15	1.0	
vMAG_253|N=5|L=64499	65299	No	NA	76	31	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
vMAG_198|N=2|L=14245	14445	No	NA	21	12	0	Low-quality	Genome-fragment	42.06	AAI-based (medium-confidence)	0.0	1.0	
vMAG_223|N=2|L=38536	38736	No	NA	57	12	0	Medium-quality	Genome-fragment	84.86	AAI-based (medium-confidence)	0.0	1.0	
vMAG_165|N=3|L=65721	66121	No	NA	111	16	1	Medium-quality	Genome-fragment	62.39	AAI-based (medium-confidence)	0.0	1.0	
vMAG_244|N=2|L=14931	15131	No	NA	25	2	0	Low-quality	Genome-fragment	13.21	AAI-based (medium-confidence)	0.0	1.0	
vMAG_71|N=2|L=20358	20558	No	NA	28	11	0	Low-quality	Genome-fragment	49.15	AAI-based (high-confidence)	0.0	1.0	
vMAG_9|N=2|L=12586	12786	No	NA	20	0	2	Low-quality	Genome-fragment	4.01	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
vMAG_260|N=3|L=84655	85055	No	NA	141	32	3	Medium-quality	Genome-fragment	50.21	AAI-based (medium-confidence)	0.0	1.0	
vMAG_208|N=2|L=34913	35113	No	NA	66	5	0	Medium-quality	Genome-fragment	89.64	AAI-based (medium-confidence)	0.0	1.0	
vMAG_100|N=3|L=23428	23828	No	NA	36	14	0	Medium-quality	Genome-fragment	61.5	AAI-based (medium-confidence)	0.0	1.0	
vMAG_64|N=2|L=35769	35969	No	NA	56	22	0	High-quality	High-quality	95.83	AAI-based (high-confidence)	0.0	1.0	
vMAG_195|N=2|L=31615	31815	No	NA	52	15	0	High-quality	High-quality	94.21	AAI-based (high-confidence)	0.0	1.0	
vMAG_188|N=4|L=47004	47604	No	NA	76	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
vMAG_162|N=2|L=14409	14609	No	NA	21	7	0	Medium-quality	Genome-fragment	77.19	AAI-based (medium-confidence)	0.0	1.0	
vMAG_147|N=3|L=30243	30643	No	NA	41	6	0	Medium-quality	Genome-fragment	75.23	AAI-based (high-confidence)	0.0	1.0	
vMAG_237|N=2|L=22529	22729	No	NA	30	2	0	Medium-quality	Genome-fragment	55.84	HMM-based (lower-bound)	0.0	1.0	
vMAG_272|N=2|L=14787	14987	No	NA	21	2	1	Low-quality	Genome-fragment	15.95	AAI-based (high-confidence)	0.0	1.0	
vMAG_118|N=4|L=127301	127901	No	NA	156	28	2	Medium-quality	Genome-fragment	81.79	AAI-based (medium-confidence)	0.0	1.0	
vMAG_2|N=3|L=26257	26657	No	NA	32	8	0	Medium-quality	Genome-fragment	60.39	AAI-based (medium-confidence)	0.0	1.0	
vMAG_116|N=3|L=26386	26786	No	NA	38	7	2	Medium-quality	Genome-fragment	65.09	AAI-based (medium-confidence)	0.0	1.0	
vMAG_295|N=2|L=73828	74028	No	NA	119	13	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
vMAG_73|N=9|L=196902	198502	Yes	43331	233	35	71	Medium-quality	Genome-fragment	70.25	HMM-based (lower-bound)	78.17	1.0	
vMAG_59|N=2|L=20736	20936	No	NA	22	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
vMAG_277|N=2|L=53007	53207	No	NA	72	16	2	Medium-quality	Genome-fragment	88.95	AAI-based (medium-confidence)	0.0	1.0	
vMAG_229|N=2|L=72693	72893	No	NA	75	6	1	Medium-quality	Genome-fragment	65.85	AAI-based (medium-confidence)	0.0	1.0	
vMAG_60|N=2|L=43299	43499	No	NA	42	19	3	Low-quality	Genome-fragment	36.71	AAI-based (medium-confidence)	0.0	1.0	
vMAG_221|N=2|L=15478	15678	No	NA	19	5	0	Low-quality	Genome-fragment	34.54	HMM-based (lower-bound)	0.0	1.0	low-confidence ITR
vMAG_113|N=3|L=82181	82581	Yes	56286	103	17	20	High-quality	High-quality	100.0	AAI-based (high-confidence)	31.84	1.0	contig >1.5x longer than expected genome length
vMAG_285|N=2|L=22043	22243	No	NA	18	1	7	Low-quality	Genome-fragment	33.28	HMM-based (lower-bound)	0.0	1.0	
vMAG_222|N=2|L=38233	38433	No	NA	53	6	1	High-quality	High-quality	96.07	AAI-based (medium-confidence)	0.0	1.0	
vMAG_275|N=2|L=87959	88159	No	NA	110	4	1	Low-quality	Genome-fragment	24.33	AAI-based (medium-confidence)	0.0	1.0	
vMAG_7|N=2|L=15897	16097	No	NA	30	3	0	Low-quality	Genome-fragment	10.5	AAI-based (high-confidence)	0.0	1.0	
vMAG_239|N=2|L=29061	29261	No	NA	51	16	1	Medium-quality	Genome-fragment	75.59	AAI-based (medium-confidence)	0.0	1.0	
vMAG_215|N=3|L=33508	33908	No	NA	52	20	0	Medium-quality	Genome-fragment	79.52	AAI-based (medium-confidence)	0.0	1.0	
vMAG_40|N=4|L=33415	34015	No	NA	59	12	0	Medium-quality	Genome-fragment	88.28	AAI-based (medium-confidence)	0.0	1.0	
vMAG_259|N=2|L=53330	53530	No	NA	68	19	7	Medium-quality	Genome-fragment	70.69	HMM-based (lower-bound)	0.0	1.0	
vMAG_68|N=2|L=41994	42194	No	NA	61	18	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
vMAG_205|N=7|L=87953	89153	No	NA	94	9	0	Low-quality	Genome-fragment	19.42	HMM-based (lower-bound)	0.0	1.0	
vMAG_87|N=2|L=12657	12857	No	NA	17	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
vMAG_262|N=2|L=28625	28825	No	NA	31	2	3	Low-quality	Genome-fragment	16.09	HMM-based (lower-bound)	0.0	1.0	
vMAG_276|N=2|L=12005	12205	No	NA	19	12	0	Low-quality	Genome-fragment	33.73	AAI-based (high-confidence)	0.0	1.0	
vMAG_126|N=2|L=40715	40915	No	NA	79	15	1	Medium-quality	Genome-fragment	78.97	AAI-based (medium-confidence)	0.0	1.0	
vMAG_167|N=2|L=21996	22196	No	NA	34	14	1	Medium-quality	Genome-fragment	59.91	AAI-based (medium-confidence)	0.0	1.0	
vMAG_108|N=2|L=24616	24816	No	NA	17	6	0	Low-quality	Genome-fragment	10.55	HMM-based (lower-bound)	0.0	1.0	
vMAG_303|N=2|L=15441	15641	No	NA	32	7	1	Low-quality	Genome-fragment	34.36	AAI-based (high-confidence)	0.0	1.0	
vMAG_77|N=3|L=24735	25135	No	NA	42	15	0	High-quality	High-quality	91.31	AAI-based (medium-confidence)	0.0	1.0	
vMAG_55|N=4|L=45264	45864	Yes	29502	67	16	11	Medium-quality	Genome-fragment	86.77	AAI-based (high-confidence)	35.68	1.0	
vMAG_16|N=3|L=27027	27427	No	NA	48	17	1	Medium-quality	Genome-fragment	78.18	AAI-based (medium-confidence)	0.0	1.0	
vMAG_22|N=2|L=12458	12658	No	NA	22	7	0	Low-quality	Genome-fragment	44.74	AAI-based (high-confidence)	0.0	1.0	
vMAG_193|N=3|L=29646	30046	No	NA	57	14	1	Medium-quality	Genome-fragment	85.13	AAI-based (medium-confidence)	0.0	1.0	
vMAG_268|N=3|L=87574	87974	No	NA	128	23	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
vMAG_207|N=2|L=106238	106438	No	NA	159	24	5	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
vMAG_96|N=2|L=13409	13609	No	NA	15	12	0	Low-quality	Genome-fragment	48.54	AAI-based (medium-confidence)	0.0	1.0	
vMAG_217|N=2|L=50381	50581	No	NA	79	21	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
vMAG_33|N=2|L=51818	52018	No	NA	76	0	14	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
vMAG_166|N=6|L=77237	78237	No	NA	96	18	1	Medium-quality	Genome-fragment	78.02	AAI-based (high-confidence)	0.0	1.0	
vMAG_17|N=2|L=27071	27271	No	NA	42	10	0	Medium-quality	Genome-fragment	78.72	AAI-based (medium-confidence)	0.0	1.0	
vMAG_110|N=2|L=13279	13479	No	NA	22	5	0	Low-quality	Genome-fragment	41.44	HMM-based (lower-bound)	0.0	1.0	
vMAG_249|N=2|L=42059	42259	No	NA	65	19	1	Medium-quality	Genome-fragment	72.99	HMM-based (lower-bound)	0.0	1.0	
vMAG_44|N=3|L=25876	26276	No	NA	26	3	0	Low-quality	Genome-fragment	13.37	AAI-based (medium-confidence)	0.0	1.0	
vMAG_236|N=2|L=16316	16516	No	NA	24	3	0	Low-quality	Genome-fragment	39.68	AAI-based (medium-confidence)	0.0	1.0	
vMAG_81|N=3|L=37583	37983	Yes	33901	49	9	5	Medium-quality	Genome-fragment	70.83	AAI-based (medium-confidence)	10.75	1.0	
vMAG_112|N=6|L=130604	131604	Yes	63706	131	19	25	High-quality	High-quality	90.72	HMM-based (lower-bound)	51.59	1.0	>1 viral region detected
vMAG_38|N=2|L=20488	20688	No	NA	29	15	0	Medium-quality	Genome-fragment	59.94	AAI-based (medium-confidence)	0.0	1.0	
vMAG_128|N=2|L=55076	55276	Yes	12842	56	5	28	Low-quality	Genome-fragment	18.44	HMM-based (lower-bound)	76.77	1.0	low-confidence Provirus
vMAG_269|N=2|L=28843	29043	No	NA	43	7	0	Low-quality	Genome-fragment	43.39	HMM-based (lower-bound)	0.0	1.0	
vMAG_150|N=2|L=61442	61642	No	NA	92	62	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
vMAG_257|N=2|L=38897	39097	No	NA	56	18	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
vMAG_98|N=2|L=26057	26257	No	NA	26	1	0	Low-quality	Genome-fragment	24.94	AAI-based (medium-confidence)	0.0	1.0	
vMAG_142|N=2|L=44952	45152	No	NA	63	14	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
vMAG_136|N=2|L=34867	35067	No	NA	56	11	0	High-quality	High-quality	91.33	AAI-based (medium-confidence)	0.0	1.0	
vMAG_315|N=2|L=81740	81940	No	NA	116	16	7	Medium-quality	Genome-fragment	82.43	AAI-based (medium-confidence)	0.0	1.0	
vMAG_300|N=2|L=39197	39397	No	NA	83	16	0	Medium-quality	Genome-fragment	89.61	AAI-based (high-confidence)	0.0	1.0	
vMAG_245|N=2|L=36854	37054	No	NA	43	21	0	Medium-quality	Genome-fragment	77.13	AAI-based (medium-confidence)	0.0	1.0	
vMAG_170|N=2|L=14796	14996	No	NA	21	6	2	Low-quality	Genome-fragment	43.28	AAI-based (medium-confidence)	0.0	1.0	
vMAG_46|N=2|L=12719	12919	No	NA	20	4	0	Low-quality	Genome-fragment	43.33	HMM-based (lower-bound)	0.0	1.0	low-confidence ITR
vMAG_132|N=3|L=39227	39627	No	NA	44	10	1	Medium-quality	Genome-fragment	79.12	AAI-based (high-confidence)	0.0	1.0	
vMAG_91|N=2|L=28036	28236	No	NA	68	4	0	Low-quality	Genome-fragment	15.94	HMM-based (lower-bound)	0.0	1.0	
vMAG_289|N=3|L=117643	118043	No	NA	179	27	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
vMAG_58|N=4|L=27938	28538	No	NA	31	1	21	Medium-quality	Genome-fragment	64.94	AAI-based (medium-confidence)	0.0	1.0	
vMAG_224|N=2|L=32131	32331	No	NA	44	7	1	Low-quality	Genome-fragment	15.56	AAI-based (medium-confidence)	0.0	1.0	
vMAG_158|N=2|L=169649	169849	Yes	112993	236	38	40	Medium-quality	Genome-fragment	69.01	AAI-based (medium-confidence)	33.47	1.0	>1 viral region detected
vMAG_134|N=4|L=30237	30837	No	NA	41	20	0	Medium-quality	Genome-fragment	78.97	AAI-based (high-confidence)	0.0	1.0	
vMAG_296|N=2|L=22198	22398	No	NA	29	6	0	Low-quality	Genome-fragment	21.9	AAI-based (high-confidence)	0.0	1.0	
vMAG_143|N=3|L=183803	184203	No	NA	278	40	5	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
vMAG_161|N=3|L=28966	29366	No	NA	42	13	0	Medium-quality	Genome-fragment	74.17	AAI-based (high-confidence)	0.0	1.0	
vMAG_233|N=2|L=27177	27377	No	NA	50	14	0	Medium-quality	Genome-fragment	59.69	AAI-based (medium-confidence)	0.0	1.0	
vMAG_218|N=2|L=73193	73393	No	NA	70	11	2	Low-quality	Genome-fragment	34.91	AAI-based (high-confidence)	0.0	1.0	
vMAG_183|N=3|L=167098	167498	No	NA	232	50	5	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
vMAG_284|N=2|L=92254	92454	No	NA	123	9	1	Low-quality	Genome-fragment	34.83	HMM-based (lower-bound)	0.0	1.0	
vMAG_155|N=3|L=93455	93855	Yes	26209	95	6	40	Low-quality	Genome-fragment	36.62	HMM-based (lower-bound)	72.08	1.0	low-confidence Provirus
vMAG_125|N=2|L=46264	46464	Yes	33819	77	13	8	Medium-quality	Genome-fragment	88.49	AAI-based (high-confidence)	27.21	1.0	
vMAG_107|N=2|L=29627	29827	No	NA	56	25	0	Medium-quality	Genome-fragment	86.28	AAI-based (medium-confidence)	0.0	1.0	
vMAG_115|N=2|L=91180	91380	No	NA	75	15	0	Low-quality	Genome-fragment	10.66	HMM-based (lower-bound)	0.0	1.0	
vMAG_56|N=9|L=114125	115725	No	NA	187	17	0	Medium-quality	Genome-fragment	55.05	AAI-based (medium-confidence)	0.0	1.0	
vMAG_123|N=2|L=13757	13957	No	NA	30	4	0	Low-quality	Genome-fragment	35.34	AAI-based (medium-confidence)	0.0	1.0	
vMAG_291|N=2|L=20652	20852	No	NA	26	2	0	Low-quality	Genome-fragment	16.7	AAI-based (medium-confidence)	0.0	1.0	
vMAG_252|N=2|L=15831	16031	No	NA	16	4	0	Low-quality	Genome-fragment	9.95	AAI-based (medium-confidence)	0.0	1.0	
vMAG_99|N=3|L=36993	37393	No	NA	52	13	1	Medium-quality	Genome-fragment	54.84	HMM-based (lower-bound)	0.0	1.0	
vMAG_255|N=2|L=16268	16468	No	NA	26	8	0	Low-quality	Genome-fragment	47.99	AAI-based (medium-confidence)	0.0	1.0	
